system:index,ACRES,CNTY,endyear,orch_id,orchard_bsi_fill,orchard_bsi_mean,orchard_bsi_stddev,orchard_savi_fill,orchard_savi_mean,orchard_savi_stddev,period_end_date,period_start_date,season,stability_score,startyear,time_period,.geo
7_005d0000000000007aa1,146.88,Kern,2023,005d0000000000007aa1,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aa2,166.77,Kern,2023,005d0000000000007aa2,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aa5,21.41,Kern,2023,005d0000000000007aa5,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aa6,145.71,Kern,2023,005d0000000000007aa6,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aa7,148.56,Kern,2023,005d0000000000007aa7,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aa9,116.49,Kern,2023,005d0000000000007aa9,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aaa,160.59,Kern,2023,005d0000000000007aaa,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aab,435.04,Kern,2023,005d0000000000007aab,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aac,316.49,Kern,2023,005d0000000000007aac,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aad,69.1,Kern,2023,005d0000000000007aad,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aae,1245.51,Kern,2023,005d0000000000007aae,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aaf,29.91,Kern,2023,005d0000000000007aaf,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ab0,51.81,Kern,2023,005d0000000000007ab0,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ab1,5.73,Kern,2023,005d0000000000007ab1,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ab2,8.02,Kern,2023,005d0000000000007ab2,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ab3,12.74,Kern,2023,005d0000000000007ab3,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ab4,94.24,Kern,2023,005d0000000000007ab4,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ab5,38.79,Kern,2023,005d0000000000007ab5,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ab6,191.62,Kern,2023,005d0000000000007ab6,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ab7,32.04,Kern,2023,005d0000000000007ab7,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ab8,151.56,Kern,2023,005d0000000000007ab8,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ab9,151.96,Kern,2023,005d0000000000007ab9,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aba,295.76,Kern,2023,005d0000000000007aba,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007abb,267.51,Kern,2023,005d0000000000007abb,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007abd,152.13,Kern,2023,005d0000000000007abd,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007abe,440.25,Kern,2023,005d0000000000007abe,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ac2,9.72,Kern,2023,005d0000000000007ac2,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ac8,137.91,Kern,2023,005d0000000000007ac8,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ac9,93.39,Kern,2023,005d0000000000007ac9,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007acb,312.12,Kern,2023,005d0000000000007acb,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007acc,4791.1,Kern,2023,005d0000000000007acc,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007acd,16.93,Kern,2023,005d0000000000007acd,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ade,4.3,Kern,2023,005d0000000000007ade,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ae0,3.27,Kern,2023,005d0000000000007ae0,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ae1,147.5,Kern,2023,005d0000000000007ae1,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ae2,151.21,Kern,2023,005d0000000000007ae2,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ae3,943.08,Kern,2023,005d0000000000007ae3,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ae4,76.67,Kern,2023,005d0000000000007ae4,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ae6,1829.03,Kern,2023,005d0000000000007ae6,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007ae8,4.06,Kern,2023,005d0000000000007ae8,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aeb,7.29,Kern,2023,005d0000000000007aeb,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007aed,8.96,Kern,2023,005d0000000000007aed,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007af0,12.42,Kern,2023,005d0000000000007af0,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007af2,3.23,Kern,2023,005d0000000000007af2,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007af3,5.17,Kern,2023,005d0000000000007af3,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007af5,792.92,Kern,2023,005d0000000000007af5,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007af6,601.76,Kern,2023,005d0000000000007af6,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007af7,19.0,Kern,2023,005d0000000000007af7,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007af8,151.62,Kern,2023,005d0000000000007af8,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007af9,152.31,Kern,2023,005d0000000000007af9,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007afa,150.48,Kern,2023,005d0000000000007afa,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007afb,1246.81,Kern,2023,005d0000000000007afb,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007afc,1894.04,Kern,2023,005d0000000000007afc,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007afd,109.62,Kern,2023,005d0000000000007afd,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007afe,232.87,Kern,2023,005d0000000000007afe,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b02,3.09,Kern,2023,005d0000000000007b02,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b08,607.37,Kern,2023,005d0000000000007b08,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b09,26.37,Kern,2023,005d0000000000007b09,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b0a,36.58,Kern,2023,005d0000000000007b0a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b0b,34.04,Kern,2023,005d0000000000007b0b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b0c,12.94,Kern,2023,005d0000000000007b0c,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b0d,5.13,Kern,2023,005d0000000000007b0d,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b0e,198.84,Kern,2023,005d0000000000007b0e,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b0f,155.07,Kern,2023,005d0000000000007b0f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b10,18.58,Kern,2023,005d0000000000007b10,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b11,493.58,Kern,2023,005d0000000000007b11,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b12,4.85,Kern,2023,005d0000000000007b12,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b14,154.69,Kern,2023,005d0000000000007b14,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b15,148.24,Kern,2023,005d0000000000007b15,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b16,10.37,Kern,2023,005d0000000000007b16,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b17,155.32,Kern,2023,005d0000000000007b17,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b18,158.27,Kern,2023,005d0000000000007b18,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b19,37.02,Kern,2023,005d0000000000007b19,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b1a,9.62,Kern,2023,005d0000000000007b1a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b1b,101.29,Kern,2023,005d0000000000007b1b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b1c,19.75,Kern,2023,005d0000000000007b1c,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b1e,457.37,Kern,2023,005d0000000000007b1e,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b1f,219.36,Kern,2023,005d0000000000007b1f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b23,232.57,Kern,2023,005d0000000000007b23,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b24,40.91,Kern,2023,005d0000000000007b24,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b26,171.43,Kern,2023,005d0000000000007b26,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b2a,98.06,Kern,2023,005d0000000000007b2a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b2b,243.16,Kern,2023,005d0000000000007b2b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b2c,601.42,Kern,2023,005d0000000000007b2c,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b2d,149.05,Kern,2023,005d0000000000007b2d,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b2e,147.86,Kern,2023,005d0000000000007b2e,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b2f,142.97,Kern,2023,005d0000000000007b2f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b30,148.91,Kern,2023,005d0000000000007b30,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b31,150.12,Kern,2023,005d0000000000007b31,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b32,30.77,Kern,2023,005d0000000000007b32,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b33,37.75,Kern,2023,005d0000000000007b33,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b34,102.22,Kern,2023,005d0000000000007b34,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b35,156.26,Kern,2023,005d0000000000007b35,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b36,76.86,Kern,2023,005d0000000000007b36,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b37,603.67,Kern,2023,005d0000000000007b37,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b38,300.08,Kern,2023,005d0000000000007b38,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b39,66.33,Kern,2023,005d0000000000007b39,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b3a,304.77,Kern,2023,005d0000000000007b3a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b3b,610.39,Kern,2023,005d0000000000007b3b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b3c,148.35,Kern,2023,005d0000000000007b3c,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b40,34.01,Kern,2023,005d0000000000007b40,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b41,32.67,Kern,2023,005d0000000000007b41,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b42,34.38,Kern,2023,005d0000000000007b42,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b43,19.85,Kern,2023,005d0000000000007b43,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b44,46.99,Kern,2023,005d0000000000007b44,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b45,75.68,Kern,2023,005d0000000000007b45,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b46,78.29,Kern,2023,005d0000000000007b46,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b47,75.81,Kern,2023,005d0000000000007b47,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b49,114.1,Kern,2023,005d0000000000007b49,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b4a,11.84,Kern,2023,005d0000000000007b4a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b4b,7.3,Kern,2023,005d0000000000007b4b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b4c,4.78,Kern,2023,005d0000000000007b4c,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b4d,119.29,Kern,2023,005d0000000000007b4d,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b4f,18.58,Kern,2023,005d0000000000007b4f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b50,151.08,Kern,2023,005d0000000000007b50,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b51,245.12,Kern,2023,005d0000000000007b51,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b52,107.2,Kern,2023,005d0000000000007b52,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b53,8.85,Kern,2023,005d0000000000007b53,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b54,109.21,Kern,2023,005d0000000000007b54,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b55,35.23,Kern,2023,005d0000000000007b55,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b56,73.44,Kern,2023,005d0000000000007b56,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b57,20.33,Kern,2023,005d0000000000007b57,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b58,45.27,Kern,2023,005d0000000000007b58,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b59,130.21,Kern,2023,005d0000000000007b59,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b5a,89.39,Kern,2023,005d0000000000007b5a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b5b,146.98,Kern,2023,005d0000000000007b5b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b5c,155.98,Kern,2023,005d0000000000007b5c,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b5f,120.01,Kern,2023,005d0000000000007b5f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b60,149.83,Kern,2023,005d0000000000007b60,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b61,149.38,Kern,2023,005d0000000000007b61,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b62,311.17,Kern,2023,005d0000000000007b62,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b65,172.32,Kern,2023,005d0000000000007b65,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b67,86.94,Kern,2023,005d0000000000007b67,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b6b,8.62,Kern,2023,005d0000000000007b6b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b6e,61.3,Kern,2023,005d0000000000007b6e,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007b70,91.61,Kern,2023,005d0000000000007b70,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
